"0:4:7:5_0:0:0:0";"-406/2078505"
"0:4:7:6_0:0:0:0";"632/6235515"
"0:4:7:7_0:0:0:0";"-16/2078505"
"0:5:0:7_0:0:0:0";"2/2145"
"0:5:1:7_0:0:0:0";"-8/109395"
"0:5:2:7_0:0:0:0";"-6/12155"
"0:5:3:7_0:0:0:0";"3226/14549535"
"0:5:4:7_0:0:0:0";"188/2078505"
"0:5:5:7_0:0:0:0";"-2/37791"
"0:5:6:7_0:0:0:0";"4/692835"
"0:5:7:0_0:0:0:0";"-2/2145"
"0:5:7:1_0:0:0:0";"-134/109395"
"0:5:7:2_0:0:0:0";"196/109395"
"0:5:7:3_0:0:0:0";"-1076/2078505"
"0:5:7:4_0:0:0:0";"-406/2078505"
"0:5:7:5_0:0:0:0";"202/2078505"
"0:5:7:6_0:0:0:0";"-32/2078505"
"0:5:7:7_0:0:0:0";"40/9561123"
"0:6:0:7_0:0:0:0";"8/36465"
"0:6:1:7_0:0:0:0";"-14/36465"
"0:6:2:7_0:0:0:0";"8/53295"
"0:6:3:7_0:0:0:0";"14/159885"
"0:6:4:7_0:0:0:0";"-8/159885"
"0:6:5:7_0:0:0:0";"4/415701"
"0:6:6:7_0:0:0:0";"-64/15935205"
"0:6:7:0_0:0:0:0";"-92/12155"
"0:6:7:1_0:0:0:0";"148/36465"
"0:6:7:2_0:0:0:0";"-14/17765"
"0:6:7:3_0:0:0:0";"-434/2078505"
"0:6:7:4_0:0:0:0";"196/2078505"
"0:6:7:5_0:0:0:0";"-32/2078505"
"0:6:7:6_0:0:0:0";"124/15935205"
"0:6:7:7_0:0:0:0";"-4/3187041"
"0:7:0:0_0:0:0:0";"0"
"0:7:0:1_0:0:0:0";"0"
"0:7:0:2_0:0:0:0";"0"
"0:7:0:3_0:0:0:0";"0"
"0:7:0:4_0:0:0:0";"-14/19305"
"0:7:0:5_0:0:0:0";"2/2145"
"0:7:0:6_0:0:0:0";"4/7293"
"0:7:0:7_0:0:0:0";"-4/3315"
"0:7:1:0_0:0:0:0";"0"
"0:7:1:1_0:0:0:0";"0"
"0:7:1:2_0:0:0:0";"0"
"0:7:1:3_0:0:0:0";"-2/3861"
"0:7:1:4_0:0:0:0";"4/6435"
"0:7:1:5_0:0:0:0";"28/328185"
"0:7:1:6_0:0:0:0";"-14/36465"
"0:7:1:7_0:0:0:0";"218/692835"
"0:7:2:0_0:0:0:0";"0"
"0:7:2:1_0:0:0:0";"0"
"0:7:2:2_0:0:0:0";"-4/6435"
"0:7:2:3_0:0:0:0";"2/3003"
"0:7:2:4_0:0:0:0";"62/328185"
"0:7:2:5_0:0:0:0";"-6/12155"
"0:7:2:6_0:0:0:0";"8/122265"
"0:7:2:7_0:0:0:0";"20/138567"
"0:7:3:0_0:0:0:0";"0"
"0:7:3:1_0:0:0:0";"-4/3861"
"0:7:3:2_0:0:0:0";"8/9009"
"0:7:3:3_0:0:0:0";"2/7293"
"0:7:3:4_0:0:0:0";"-454/765765"
"0:7:3:5_0:0:0:0";"8/62985"
"0:7:3:6_0:0:0:0";"14/159885"
"0:7:3:7_0:0:0:0";"-3166/43648605"
"0:7:4:0_0:0:0:0";"-14/3861"
"0:7:4:1_0:0:0:0";"2/1287"
"0:7:4:2_0:0:0:0";"32/65637"
"0:7:4:3_0:0:0:0";"-122/153153"
"0:7:4:4_0:0:0:0";"346/2078505"
"0:7:4:5_0:0:0:0";"188/2078505"
"0:7:4:6_0:0:0:0";"-4/95931"
"0:7:4:7_0:0:0:0";"32/2078505"
"0:7:5:0_0:0:0:0";"-2/2145"
"0:7:5:1_0:0:0:0";"112/65637"
"0:7:5:2_0:0:0:0";"-142/109395"
"0:7:5:3_0:0:0:0";"2/8151"
"0:7:5:4_0:0:0:0";"218/2078505"
"0:7:5:5_0:0:0:0";"-28/692835"
"0:7:5:6_0:0:0:0";"4/415701"
"0:7:5:7_0:0:0:0";"-244/28683369"
"0:7:6:0_0:0:0:0";"92/12155"
"0:7:6:1_0:0:0:0";"-134/36465"
"0:7:6:2_0:0:0:0";"1204/2078505"
"0:7:6:3_0:0:0:0";"28/230945"
"0:7:6:4_0:0:0:0";"-14/366795"
"0:7:6:5_0:0:0:0";"4/692835"
"0:7:6:6_0:0:0:0";"-32/9561123"
"0:7:6:7_0:0:0:0";"8/3187041"
"0:7:7:0_0:0:0:0";"4/3315"
"0:7:7:1_0:0:0:0";"-268/692835"
"0:7:7:2_0:0:0:0";"-10/138567"
"0:7:7:3_0:0:0:0";"2026/43648605"
"0:7:7:4_0:0:0:0";"-16/2078505"
"0:7:7:5_0:0:0:0";"64/13037895"
"0:7:7:6_0:0:0:0";"-4/3187041"
"0:7:7:7_0:0:0:0";"4/79676025"
"1:0:0:7_0:0:0:0";"0"
"1:0:1:7_0:0:0:0";"0"
"1:0:2:7_0:0:0:0";"0"
"1:0:3:7_0:0:0:0";"-8/27027"
"1:0:4:7_0:0:0:0";"0"
"1:0:5:7_0:0:0:0";"58/25245"
"1:0:6:7_0:0:0:0";"-2/585"
"1:0:7:0_0:0:0:0";"0"
"1:0:7:1_0:0:0:0";"0"
"1:0:7:2_0:0:0:0";"0"
"1:0:7:3_0:0:0:0";"2/3861"
"1:0:7:4_0:0:0:0";"0"
"1:0:7:5_0:0:0:0";"-14/5049"
"1:0:7:6_0:0:0:0";"2/585"
"1:0:7:7_0:0:0:0";"4/17765"
"1:1:0:7_0:0:0:0";"0"
"1:1:1:7_0:0:0:0";"0"
"1:1:2:7_0:0:0:0";"-2/15015"
"1:1:3:7_0:0:0:0";"0"
"1:1:4:7_0:0:0:0";"8/17017"
"1:1:5:7_0:0:0:0";"0"
"1:1:6:7_0:0:0:0";"-526/692835"
"1:1:7:0_0:0:0:0";"0"
"1:1:7:1_0:0:0:0";"0"
"1:1:7:2_0:0:0:0";"2/6435"
"1:1:7:3_0:0:0:0";"0"
"1:1:7:4_0:0:0:0";"-2/2805"
"1:1:7:5_0:0:0:0";"0"
"1:1:7:6_0:0:0:0";"1774/2078505"
"1:1:7:7_0:0:0:0";"0"
"1:2:0:7_0:0:0:0";"0"
"1:2:1:7_0:0:0:0";"-8/75075"
"1:2:2:7_0:0:0:0";"0"
"1:2:3:7_0:0:0:0";"3596/11486475"
"1:2:4:7_0:0:0:0";"0"
"1:2:5:7_0:0:0:0";"-30554/43648605"
"1:2:6:7_0:0:0:0";"2/2925"
"1:2:7:0_0:0:0:0";"0"
"1:2:7:1_0:0:0:0";"4/10725"
"1:2:7:2_0:0:0:0";"0"
"1:2:7:3_0:0:0:0";"-998/1640925"
"1:2:7:4_0:0:0:0";"0"
"1:2:7:5_0:0:0:0";"5582/6235515"
"1:2:7:6_0:0:0:0";"-2/2925"
"1:2:7:7_0:0:0:0";"-16/285285"
"1:3:0:7_0:0:0:0";"-4/27027"
"1:3:1:7_0:0:0:0";"0"
"1:3:2:7_0:0:0:0";"554/2297295"
"1:3:3:7_0:0:0:0";"0"
"1:3:4:7_0:0:0:0";"-332/969969"
"1:3:5:7_0:0:0:0";"0"
"1:3:6:7_0:0:0:0";"1154/3357585"
"1:3:7:0_0:0:0:0";"4/3861"
"1:3:7:1_0:0:0:0";"0"
"1:3:7:2_0:0:0:0";"-218/328185"
"1:3:7:3_0:0:0:0";"0"
"1:3:7:4_0:0:0:0";"386/692835"
"1:3:7:5_0:0:0:0";"0"
"1:3:7:6_0:0:0:0";"-1018/2567565"
"1:3:7:7_0:0:0:0";"0"
"1:4:0:7_0:0:0:0";"0"
"1:4:1:7_0:0:0:0";"18/85085"
"1:4:2:7_0:0:0:0";"0"
"1:4:3:7_0:0:0:0";"-1184/4849845"
"1:4:4:7_0:0:0:0";"0"
"1:4:5:7_0:0:0:0";"718/4849845"
"1:4:6:7_0:0:0:0";"0"
"1:4:7:0_0:0:0:0";"2/1287"
"1:4:7:1_0:0:0:0";"-14/12155"
"1:4:7:2_0:0:0:0";"0"
"1:4:7:3_0:0:0:0";"362/692835"
"1:4:7:4_0:0:0:0";"0"
"1:4:7:5_0:0:0:0";"-10/46189"
"1:4:7:6_0:0:0:0";"0"
"1:4:7:7_0:0:0:0";"192/37182145"
"1:5:0:7_0:0:0:0";"134/328185"
"1:5:1:7_0:0:0:0";"0"
"1:5:2:7_0:0:0:0";"-9202/43648605"
"1:5:3:7_0:0:0:0";"0"
"1:5:4:7_0:0:0:0";"488/4849845"
"1:5:5:7_0:0:0:0";"0"
"1:5:6:7_0:0:0:0";"-1604/143416845"
"1:5:7:0_0:0:0:0";"-112/65637"
"1:5:7:1_0:0:0:0";"0"
"1:5:7:2_0:0:0:0";"3814/6235515"
"1:5:7:3_0:0:0:0";"0"
"1:5:7:4_0:0:0:0";"-2/10659"
"1:5:7:5_0:0:0:0";"0"
"1:5:7:6_0:0:0:0";"2504/143416845"
"1:5:7:7_0:0:0:0";"0"
"1:6:0:7_0:0:0:0";"0"
"1:6:1:7_0:0:0:0";"-86/692835"
"1:6:2:7_0:0:0:0";"0"
"1:6:3:7_0:0:0:0";"3292/43648605"
"1:6:4:7_0:0:0:0";"0"
"1:6:5:7_0:0:0:0";"-278/28683369"
"1:6:6:7_0:0:0:0";"0"
"1:6:7:0_0:0:0:0";"-134/36465"
"1:6:7:1_0:0:0:0";"1138/692835"
"1:6:7:2_0:0:0:0";"0"
"1:6:7:3_0:0:0:0";"-1318/6235515"
"1:6:7:4_0:0:0:0";"0"
"1:6:7:5_0:0:0:0";"2302/143416845"
"1:6:7:6_0:0:0:0";"0"
"1:6:7:7_0:0:0:0";"28/79676025"
"1:7:0:0_0:0:0:0";"0"
"1:7:0:1_0:0:0:0";"0"
"1:7:0:2_0:0:0:0";"0"
"1:7:0:3_0:0:0:0";"-2/6435"
"1:7:0:4_0:0:0:0";"0"
"1:7:0:5_0:0:0:0";"62/109395"
"1:7:0:6_0:0:0:0";"0"
"1:7:0:7_0:0:0:0";"-106/230945"
"1:7:1:0_0:0:0:0";"0"
"1:7:1:1_0:0:0:0";"0"
"1:7:1:2_0:0:0:0";"-8/32175"
"1:7:1:3_0:0:0:0";"0"
"1:7:1:4_0:0:0:0";"2/7293"
"1:7:1:5_0:0:0:0";"0"
"1:7:1:6_0:0:0:0";"-134/2078505"
"1:7:1:7_0:0:0:0";"0"
"1:7:2:0_0:0:0:0";"0"
"1:7:2:1_0:0:0:0";"-4/10725"
"1:7:2:2_0:0:0:0";"0"
"1:7:2:3_0:0:0:0";"1312/3828825"
"1:7:2:4_0:0:0:0";"0"
"1:7:2:5_0:0:0:0";"-406/2078505"
"1:7:2:6_0:0:0:0";"0"
"1:7:2:7_0:0:0:0";"34/285285"
"1:7:3:0_0:0:0:0";"-8/6435"
"1:7:3:1_0:0:0:0";"0"
"1:7:3:2_0:0:0:0";"212/425425"
"1:7:3:3_0:0:0:0";"0"
"1:7:3:4_0:0:0:0";"-1016/4849845"
"1:7:3:5_0:0:0:0";"0"
"1:7:3:6_0:0:0:0";"194/4849845"
"1:7:3:7_0:0:0:0";"0"
"1:7:4:0_0:0:0:0";"-14/6435"
"1:7:4:1_0:0:0:0";"14/12155"
"1:7:4:2_0:0:0:0";"0"
"1:7:4:3_0:0:0:0";"-436/1616615"
"1:7:4:4_0:0:0:0";"0"
"1:7:4:5_0:0:0:0";"8/138567"
"1:7:4:6_0:0:0:0";"0"
"1:7:4:7_0:0:0:0";"-436/37182145"
"1:7:5:0_0:0:0:0";"134/109395"
"1:7:5:1_0:0:0:0";"0"
"1:7:5:2_0:0:0:0";"-86/230945"
"1:7:5:3_0:0:0:0";"0"
"1:7:5:4_0:0:0:0";"4/53295"
"1:7:5:5_0:0:0:0";"0"
"1:7:5:6_0:0:0:0";"-16/3187041"
"1:7:5:7_0:0:0:0";"0"
"1:7:6:0_0:0:0:0";"148/36465"
"1:7:6:1_0:0:0:0";"-1138/692835"
"1:7:6:2_0:0:0:0";"0"
"1:7:6:3_0:0:0:0";"14/109395"
"1:7:6:4_0:0:0:0";"0"
"1:7:6:5_0:0:0:0";"-188/47805615"
"1:7:6:6_0:0:0:0";"0"
"1:7:6:7_0:0:0:0";"-284/398380125"
"1:7:7:0_0:0:0:0";"268/692835"
"1:7:7:1_0:0:0:0";"0"
"1:7:7:2_0:0:0:0";"-1466/14549535"
"1:7:7:3_0:0:0:0";"0"
"1:7:7:4_0:0:0:0";"86/8580495"
"1:7:7:5_0:0:0:0";"0"
"1:7:7:6_0:0:0:0";"812/1195140375"
"1:7:7:7_0:0:0:0";"0"
"2:0:0:7_0:0:0:0";"0"
"2:0:1:7_0:0:0:0";"0"
"2:0:2:7_0:0:0:0";"-2/15015"
"2:0:3:7_0:0:0:0";"0"
"2:0:4:7_0:0:0:0";"8/17017"
"2:0:5:7_0:0:0:0";"0"
"2:0:6:7_0:0:0:0";"-526/692835"
"2:0:7:0_0:0:0:0";"0"
"2:0:7:1_0:0:0:0";"0"
"2:0:7:2_0:0:0:0";"2/6435"
"2:0:7:3_0:0:0:0";"0"
"2:0:7:4_0:0:0:0";"-2/2805"
"2:0:7:5_0:0:0:0";"0"
"2:0:7:6_0:0:0:0";"1774/2078505"
"2:0:7:7_0:0:0:0";"0"
"2:1:0:7_0:0:0:0";"0"
"2:1:1:7_0:0:0:0";"-16/225225"
"2:1:2:7_0:0:0:0";"0"
"2:1:3:7_0:0:0:0";"1264/11486475"
"2:1:4:7_0:0:0:0";"0"
"2:1:5:7_0:0:0:0";"13058/43648605"
"2:1:6:7_0:0:0:0";"-2/2925"
"2:1:7:0_0:0:0:0";"0"
"2:1:7:1_0:0:0:0";"8/32175"
"2:1:7:2_0:0:0:0";"0"
"2:1:7:3_0:0:0:0";"-382/1640925"
"2:1:7:4_0:0:0:0";"0"
"2:1:7:5_0:0:0:0";"-2042/6235515"
"2:1:7:6_0:0:0:0";"2/2925"
"2:1:7:7_0:0:0:0";"548/14549535"
"2:2:0:7_0:0:0:0";"-4/45045"
"2:2:1:7_0:0:0:0";"0"
"2:2:2:7_0:0:0:0";"2/21879"
"2:2:3:7_0:0:0:0";"0"
"2:2:4:7_0:0:0:0";"-4/230945"
"2:2:5:7_0:0:0:0";"0"
"2:2:6:7_0:0:0:0";"-1418/14549535"
"2:2:7:0_0:0:0:0";"4/6435"
"2:2:7:1_0:0:0:0";"0"
"2:2:7:2_0:0:0:0";"-2/7293"
"2:2:7:3_0:0:0:0";"0"
"2:2:7:4_0:0:0:0";"2/40755"
"2:2:7:5_0:0:0:0";"0"
"2:2:7:6_0:0:0:0";"502/4849845"
"2:2:7:7_0:0:0:0";"0"
"2:3:0:7_0:0:0:0";"0"
"2:3:1:7_0:0:0:0";"32/425425"
"2:3:2:7_0:0:0:0";"0"
"2:3:3:7_0:0:0:0";"-388/72747675"
"2:3:4:7_0:0:0:0";"0"
"2:3:5:7_0:0:0:0";"-3134/14549535"
"2:3:6:7_0:0:0:0";"2/6825"
"2:3:7:0_0:0:0:0";"8/9009"
"2:3:7:1_0:0:0:0";"-212/425425"
"2:3:7:2_0:0:0:0";"0"
"2:3:7:3_0:0:0:0";"394/10392525"
"2:3:7:4_0:0:0:0";"0"
"2:3:7:5_0:0:0:0";"3782/14549535"
"2:3:7:6_0:0:0:0";"-2/6825"
"2:3:7:7_0:0:0:0";"-112/5311735"
"2:4:0:7_0:0:0:0";"74/459459"
"2:4:1:7_0:0:0:0";"0"
"2:4:2:7_0:0:0:0";"-62/6235515"
"2:4:3:7_0:0:0:0";"0"
"2:4:4:7_0:0:0:0";"-40/415701"
"2:4:5:7_0:0:0:0";"0"
"2:4:6:7_0:0:0:0";"147116/1003917915"
"2:4:7:0_0:0:0:0";"-32/65637"
"2:4:7:1_0:0:0:0";"0"
"2:4:7:2_0:0:0:0";"278/6235515"
"2:4:7:3_0:0:0:0";"0"
"2:4:7:4_0:0:0:0";"298/2078505"
"2:4:7:5_0:0:0:0";"0"
"2:4:7:6_0:0:0:0";"-167168/1003917915"
"2:4:7:7_0:0:0:0";"0"
"2:5:0:7_0:0:0:0";"0"
"2:5:1:7_0:0:0:0";"46/1616615"
"2:5:2:7_0:0:0:0";"0"
"2:5:3:7_0:0:0:0";"-1016/14549535"
"2:5:4:7_0:0:0:0";"0"
"2:5:5:7_0:0:0:0";"4150/66927861"
"2:5:6:7_0:0:0:0";"0"
"2:5:7:0_0:0:0:0";"-142/109395"
"2:5:7:1_0:0:0:0";"86/230945"
"2:5:7:2_0:0:0:0";"0"
"2:5:7:3_0:0:0:0";"254/2078505"
"2:5:7:4_0:0:0:0";"0"
"2:5:7:5_0:0:0:0";"-4286/47805615"
"2:5:7:6_0:0:0:0";"0"
"2:5:7:7_0:0:0:0";"472/185910725"
"2:6:0:7_0:0:0:0";"-122/2078505"
"2:6:1:7_0:0:0:0";"0"
"2:6:2:7_0:0:0:0";"-482/14549535"
"2:6:3:7_0:0:0:0";"0"
"2:6:4:7_0:0:0:0";"1492/37182145"
"2:6:5:7_0:0:0:0";"0"
"2:6:6:7_0:0:0:0";"-6628/1195140375"
"2:6:7:0_0:0:0:0";"-1204/2078505"
"2:6:7:1_0:0:0:0";"0"
"2:6:7:2_0:0:0:0";"158/692835"
"2:6:7:3_0:0:0:0";"0"
"2:6:7:4_0:0:0:0";"-1294/15935205"
"2:6:7:5_0:0:0:0";"0"
"2:6:7:6_0:0:0:0";"3356/398380125"
"2:6:7:7_0:0:0:0";"0"
"2:7:0:0_0:0:0:0";"0"
"2:7:0:1_0:0:0:0";"0"
"2:7:0:2_0:0:0:0";"-2/6435"
"2:7:0:3_0:0:0:0";"0"
"2:7:0:4_0:0:0:0";"122/328185"
"2:7:0:5_0:0:0:0";"0"
"2:7:0:6_0:0:0:0";"-298/2078505"
"2:7:0:7_0:0:0:0";"0"
"2:7:1:0_0:0:0:0";"0"
"2:7:1:1_0:0:0:0";"-2/6435"
"2:7:1:2_0:0:0:0";"0"
"2:7:1:3_0:0:0:0";"58/328185"
"2:7:1:4_0:0:0:0";"0"
"2:7:1:5_0:0:0:0";"274/6235515"
"2:7:1:6_0:0:0:0";"0"
"2:7:1:7_0:0:0:0";"-1198/14549535"
"2:7:2:0_0:0:0:0";"-2/2145"
"2:7:2:1_0:0:0:0";"0"
"2:7:2:2_0:0:0:0";"2/7293"
"2:7:2:3_0:0:0:0";"0"
"2:7:2:4_0:0:0:0";"-334/6235515"
"2:7:2:5_0:0:0:0";"0"
"2:7:2:6_0:0:0:0";"2/95095"
"2:7:2:7_0:0:0:0";"0"
"2:7:3:0_0:0:0:0";"-2/1287"
"2:7:3:1_0:0:0:0";"218/328185"
"2:7:3:2_0:0:0:0";"0"
"2:7:3:3_0:0:0:0";"-106/2078505"
"2:7:3:4_0:0:0:0";"0"
"2:7:3:5_0:0:0:0";"-82/2078505"
"2:7:3:6_0:0:0:0";"0"
"2:7:3:7_0:0:0:0";"50068/1003917915"
"2:7:4:0_0:0:0:0";"20/65637"
"2:7:4:1_0:0:0:0";"0"
"2:7:4:2_0:0:0:0";"-278/6235515"
"2:7:4:3_0:0:0:0";"0"
"2:7:4:4_0:0:0:0";"-74/2078505"
"2:7:4:5_0:0:0:0";"0"
"2:7:4:6_0:0:0:0";"11426/1003917915"
"2:7:4:7_0:0:0:0";"0"
"2:7:5:0_0:0:0:0";"196/109395"
"2:7:5:1_0:0:0:0";"-3814/6235515"
"2:7:5:2_0:0:0:0";"0"
"2:7:5:3_0:0:0:0";"-58/2078505"
"2:7:5:4_0:0:0:0";"0"
"2:7:5:5_0:0:0:0";"1018/47805615"
"2:7:5:6_0:0:0:0";"0"
"2:7:5:7_0:0:0:0";"-32314/5019589575"
"2:7:6:0_0:0:0:0";"14/17765"
"2:7:6:1_0:0:0:0";"0"
"2:7:6:2_0:0:0:0";"-158/692835"
"2:7:6:3_0:0:0:0";"0"
"2:7:6:4_0:0:0:0";"326/8436285"
"2:7:6:5_0:0:0:0";"0"
"2:7:6:6_0:0:0:0";"-2/1154725"
"2:7:6:7_0:0:0:0";"0"
"2:7:7:0_0:0:0:0";"-10/138567"
"2:7:7:1_0:0:0:0";"1466/14549535"
"2:7:7:2_0:0:0:0";"0"
"2:7:7:3_0:0:0:0";"-46006/1003917915"
"2:7:7:4_0:0:0:0";"0"
"2:7:7:5_0:0:0:0";"29098/5019589575"
"2:7:7:6_0:0:0:0";"0"
"2:7:7:7_0:0:0:0";"4/47805615"
"3:0:0:7_0:0:0:0";"0"
"3:0:1:7_0:0:0:0";"-4/45045"
"3:0:2:7_0:0:0:0";"0"
"3:0:3:7_0:0:0:0";"18/85085"
"3:0:4:7_0:0:0:0";"0"
"3:0:5:7_0:0:0:0";"-324/1616615"
"3:0:6:7_0:0:0:0";"0"
"3:0:7:0_0:0:0:0";"0"
"3:0:7:1_0:0:0:0";"2/6435"
"3:0:7:2_0:0:0:0";"0"
"3:0:7:3_0:0:0:0";"-46/109395"
"3:0:7:4_0:0:0:0";"0"
"3:0:7:5_0:0:0:0";"118/415701"
"3:0:7:6_0:0:0:0";"0"
"3:0:7:7_0:0:0:0";"-134/14549535"
"3:1:0:7_0:0:0:0";"-2/27027"
"3:1:1:7_0:0:0:0";"0"
"3:1:2:7_0:0:0:0";"124/2297295"
"3:1:3:7_0:0:0:0";"0"
"3:1:4:7_0:0:0:0";"62/969969"
"3:1:5:7_0:0:0:0";"0"
"3:1:6:7_0:0:0:0";"-9068/43648605"
"3:1:7:0_0:0:0:0";"2/3861"
"3:1:7:1_0:0:0:0";"0"
"3:1:7:2_0:0:0:0";"-58/328185"
"3:1:7:3_0:0:0:0";"0"
"3:1:7:4_0:0:0:0";"-18/230945"
"3:1:7:5_0:0:0:0";"0"
"3:1:7:6_0:0:0:0";"9974/43648605"
"3:1:7:7_0:0:0:0";"0"
"3:2:0:7_0:0:0:0";"0"
"3:2:1:7_0:0:0:0";"2/42075"
"3:2:2:7_0:0:0:0";"0"
"3:2:3:7_0:0:0:0";"-1982/72747675"
"3:2:4:7_0:0:0:0";"0"
"3:2:5:7_0:0:0:0";"2372/14549535"
"3:2:6:7_0:0:0:0";"-2/6825"
"3:2:7:0_0:0:0:0";"2/3003"
"3:2:7:1_0:0:0:0";"-1312/3828825"
"3:2:7:2_0:0:0:0";"0"
"3:2:7:3_0:0:0:0";"74/1154725"
"3:2:7:4_0:0:0:0";"0"
"3:2:7:5_0:0:0:0";"-934/4849845"
"3:2:7:6_0:0:0:0";"2/6825"
"3:2:7:7_0:0:0:0";"5702/334639305"
"3:3:0:7_0:0:0:0";"16/153153"
"3:3:1:7_0:0:0:0";"0"
"3:3:2:7_0:0:0:0";"-268/14549535"
"3:3:3:7_0:0:0:0";"0"
"3:3:4:7_0:0:0:0";"2/264537"
"3:3:5:7_0:0:0:0";"0"
"3:3:6:7_0:0:0:0";"-1018/30421755"
"3:3:7:0_0:0:0:0";"-2/7293"
"3:3:7:1_0:0:0:0";"0"
"3:3:7:2_0:0:0:0";"106/2078505"
"3:3:7:3_0:0:0:0";"0"
"3:3:7:4_0:0:0:0";"-2/188955"
"3:3:7:5_0:0:0:0";"0"
"3:3:7:6_0:0:0:0";"1084/30421755"
"3:3:7:7_0:0:0:0";"0"
"3:4:0:7_0:0:0:0";"0"
"3:4:1:7_0:0:0:0";"2/230945"
"3:4:2:7_0:0:0:0";"0"
"3:4:3:7_0:0:0:0";"2/208845"
"3:4:4:7_0:0:0:0";"0"
"3:4:5:7_0:0:0:0";"-114064/1003917915"
"3:4:6:7_0:0:0:0";"2/12285"
"3:4:7:0_0:0:0:0";"-122/153153"
"3:4:7:1_0:0:0:0";"436/1616615"
"3:4:7:2_0:0:0:0";"0"
"3:4:7:3_0:0:0:0";"-14/566865"
"3:4:7:4_0:0:0:0";"0"
"3:4:7:5_0:0:0:0";"27362/200783583"
"3:4:7:6_0:0:0:0";"-2/12285"
"3:4:7:7_0:0:0:0";"-2/177905"
"3:5:0:7_0:0:0:0";"-736/14549535"
"3:5:1:7_0:0:0:0";"0"
"3:5:2:7_0:0:0:0";"356/14549535"
"3:5:3:7_0:0:0:0";"0"
"3:5:4:7_0:0:0:0";"-17558/334639305"
"3:5:5:7_0:0:0:0";"0"
"3:5:6:7_0:0:0:0";"8098/98423325"
"3:5:7:0_0:0:0:0";"-2/8151"
"3:5:7:1_0:0:0:0";"0"
"3:5:7:2_0:0:0:0";"58/2078505"
"3:5:7:3_0:0:0:0";"0"
"3:5:7:4_0:0:0:0";"698/9561123"
"3:5:7:5_0:0:0:0";"0"
